RecordID,SpeciesID,Order,Family,Genus,Species,Binomial,CommonName,CountryName,AreaName1,AreaName2,LocationDescription,Realm,Island,LandType,CPrecord,IntroducedDate,IntroducedDateGrouped,MappingDate,ReferenceDate,StatusCat,IntroMethod,IntroPurpose,TaxonomicNotes,Notes,RangeMap,Reference,CompilerInitial
13577,1355,Psittaciformes,Psittacidae,Cacatua,galerita,Cacatua galerita,Sulphur-crested Cockatoo,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13578,1419,Psittaciformes,Psittacidae,Platycercus,eximius,Platycercus eximius,Eastern Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13579,9814,Psittaciformes,Psittacidae,Platycercus,elegans,Platycercus elegans,Crimson Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13580,2202,Strigiformes,Strigidae,Athene,noctua,Athene noctua,Little Owl,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13582,2354,Columbiformes,Columbidae,Columba,livia,Columba livia,Rock Pigeon,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13583,2413,Columbiformes,Columbidae,Stigmatopelia,chinensis,Stigmatopelia chinensis,Spotted Dove,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13584,2420,Columbiformes,Columbidae,Streptopelia,roseogrisea,Streptopelia roseogrisea,African Collared-dove,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13585,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13586,5572,Passeriformes,Corvidae,Corvus,frugilegus,Corvus frugilegus,Rook,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13587,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13588,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13589,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13590,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13591,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13592,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13593,8118,Passeriformes,Prunellidae,Prunella,modularis,Prunella modularis,Hedge Accentor,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13594,8554,Passeriformes,Emberizidae,Emberiza,citrinella,Emberiza citrinella,Yellowhammer,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13595,8557,Passeriformes,Emberizidae,Emberiza,cirlus,Emberiza cirlus,Cirl Bunting,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13596,8386,Passeriformes,Fringillidae,Fringilla,coelebs,Fringilla coelebs,Eurasian Chaffinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13597,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13598,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13599,9654,Passeriformes,Fringillidae,Carduelis,flammea,Carduelis flammea,Common Redpoll,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Duncan, 1999 #360}",FD
13721,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,C19th,1850.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1998-2003: recorded Kaikoura, SI.",Mapped,"{Hale, 2007 #562}",FD
13724,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,C19th,1850.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1998-2003: recorded Kaikoura, SI.",Mapped,"{Hale, 2007 #562}",FD
13725,8386,Passeriformes,Fringillidae,Fringilla,coelebs,Fringilla coelebs,Eurasian Chaffinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,C19th,1850.0,2000.0,,Established,Unknown,Unknown.Not applicable,,"1998-2003: recorded Kaikoura, SI.",Mapped,"{Hale, 2007 #562}",FD
13935,8554,Passeriformes,Emberizidae,Emberiza,citrinella,Emberiza citrinella,Yellowhammer,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Released,Unknown.Not applicable,,1862: first released in New Zealand,Not Mapped,"{MacLeod, 2005 #579}",FD
13938,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{MacLeod, 2005 #579}",FD
13968,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,,Not Mapped,"{Markula, 2009 #582}",FD
14096,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Unsuccessful,Released,Fauna Improvement.Ornamental,,"1862: 5 birds introd. by the Nelson Acclimatisation Society, no further records",Not Mapped,"{Merila, 1996 #587}",FD
14097,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,1,1863,1863.0,1863.0,,Established,Released,Unknown.Not applicable,,"1863: one pair released at Christchurch, produced at least two successful clutches",Mapped,"{Merila, 1996 #587}",FD
14098,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1867,1867.0,,,Established,Unknown,Unknown.Not applicable,,"1867: 13 introductions, 653 birds introd. 
1878: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14099,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Unknown,Unknown.Not applicable,,"1862: 2 introductions, 100 birds introd.
1912: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14100,8386,Passeriformes,Fringillidae,Fringilla,coelebs,Fringilla coelebs,Eurasian Chaffinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1867,1867.0,,,Established,Unknown,Unknown.Not applicable,,"1867: 13 introductions, 377 birds introd.
1870: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14101,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1862,1862.0,,,Established,Unknown,Unknown.Not applicable,,"1862: 5 introductions, 64 birds introd.
1868: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14102,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1859,1859.0,,,Established,Unknown,Unknown.Not applicable,,"1859: 7 introductions, 418 birds introd.
1869: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14112,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,1859,1859.0,,,Established,Unknown,Unknown.Not applicable,,"1859: 7 introductions, 418 birds introd.
1869: abundant",Not Mapped,"{Merila, 1996 #587}",FD
14114,352,Anseriformes,Anatidae,Cygnus,atratus,Cygnus atratus,Black Swan,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14115,260,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Common Pheasant,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14116,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14117,2354,Columbiformes,Columbidae,Columba,livia,Columba livia,Rock Pigeon,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14118,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14119,8386,Passeriformes,Fringillidae,Fringilla,coelebs,Fringilla coelebs,Eurasian Chaffinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14120,9654,Passeriformes,Fringillidae,Carduelis,flammea,Carduelis flammea,Common Redpoll,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,"Originally recorded as Lesser Redpoll (Acanthis cabaret), thought to be a subspecies of the Common Redpoll",1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14121,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14122,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14123,8554,Passeriformes,Emberizidae,Emberiza,citrinella,Emberiza citrinella,Yellowhammer,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14124,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14125,8118,Passeriformes,Prunellidae,Prunella,modularis,Prunella modularis,Hedge Accentor,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14126,7831,Passeriformes,Alaudidae,Alauda,arvensis,Alauda arvensis,Eurasian Skylark,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14127,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14128,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,"Originally recorded as 'White-backed Magpie', thought to be a subspecies of the Australian Magpie",1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14129,420,Anseriformes,Anatidae,Anas,platyrhynchos,Anas platyrhynchos,Mallard,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14130,369,Anseriformes,Anatidae,Branta,canadensis,Branta canadensis,Canada Goose,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14131,9510,Galliformes,Odontophoridae,Colinus,virginianus,Colinus virginianus,Northern Bobwhite,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14132,1357,Psittaciformes,Psittacidae,Cacatua,alba,Cacatua alba,White Cockatoo,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14133,193,Galliformes,Phasianidae,Coturnix,ypsilophora,Coturnix ypsilophora,Brown Quail,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14134,2202,Strigiformes,Strigidae,Athene,noctua,Athene noctua,Little Owl,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14135,1419,Psittaciformes,Psittacidae,Platycercus,eximius,Platycercus eximius,Eastern Rosella,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14137,1053,Coraciiformes,Alcedinidae,Dacelo,novaeguineae,Dacelo novaeguineae,Laughing Kookaburra,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14138,8440,Passeriformes,Fringillidae,Carduelis,spinus,Carduelis spinus,Eurasian Siskin,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14139,8462,Passeriformes,Fringillidae,Carduelis,cannabina,Carduelis cannabina,Eurasian Linnet,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14140,8511,Passeriformes,Fringillidae,Pyrrhula,pyrrhula,Pyrrhula pyrrhula,Eurasian Bullfinch,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14141,8557,Passeriformes,Emberizidae,Emberiza,cirlus,Emberiza cirlus,Cirl Bunting,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14142,6580,Passeriformes,Sturnidae,Acridotheres,tristis,Acridotheres tristis,Common Myna,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14143,5649,Passeriformes,Cracticidae,Gymnorhina,tibicen,Gymnorhina tibicen,Australian Magpie,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,"Originally recorded as 'Black-backed Magpie', thought to be a subspecies of the Australian Magpie",1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14144,5572,Passeriformes,Corvidae,Corvus,frugilegus,Corvus frugilegus,Rook,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Unknown,Unknown,Unknown.Not applicable,,1941: 'restricted distribution',Not Mapped,"{Schauensee, 1941 #588}",FD
14145,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,1941: 'generally distributed',Not Mapped,"{Schauensee, 1941 #588}",FD
14155,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14156,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14157,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14158,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,Kermadec Islands,,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14159,305,Galliformes,Odontophoridae,Callipepla,californica,Callipepla californica,California Quail,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14160,8435,Passeriformes,Fringillidae,Carduelis,chloris,Carduelis chloris,European Greenfinch,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14162,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14163,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14164,6180,Passeriformes,Turdidae,Turdus,philomelos,Turdus philomelos,Song Thrush,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14165,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,Chatham Islands,,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14166,6167,Passeriformes,Turdidae,Turdus,merula,Turdus merula,Eurasian Blackbird,NEW ZEALAND,,Auckland Islands,,Australasian,1,Oceanic.Island,0,,,,,Established,Unknown,Unknown.Not applicable,,,Not Mapped,"{Schauensee, 1941 #588}",FD
14167,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,Auckland Islands,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14168,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,Antipodes,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14169,8459,Passeriformes,Fringillidae,Carduelis,carduelis,Carduelis carduelis,European Goldfinch,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14170,8016,Passeriformes,Passeridae,Passer,domesticus,Passer domesticus,House Sparrow,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
14171,6572,Passeriformes,Sturnidae,Sturnus,vulgaris,Sturnus vulgaris,Common Starling,NEW ZEALAND,,Campbell Islands,,Australasian,1,Oceanic.Island,0,,,1941.0,,Established,Unknown,Unknown.Not applicable,,,Mapped,"{Schauensee, 1941 #588}",FD
